"AcademicLevel","InternationalStudent","CountryOfOrigin"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Miscellaneous","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"5th Year Senior","True","China"
"5th Year Senior","True","China"
"5th Year Senior","True","China"
"5th Year Senior","True","China"
"5th Year Senior","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Doctoral","True","China"
"Junior","True","China"
"Junior","True","China"
"Junior","True","China"
"Junior","True","China"
"Junior","True","China"
"Junior","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Masters","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Senior","True","China"
"Sophomore","True","China"
"Doctoral","True","Colombia"
"Doctoral","True","Colombia"
"Doctoral","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Doctoral","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Doctoral","True","Colombia"
"Doctoral","True","Colombia"
"Doctoral","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Doctoral","True","Colombia"
"Doctoral","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"Masters","True","Colombia"
"5th Year Senior","True","Costa Rica"
"Doctoral","True","Cyprus"
"Doctoral","True","Denmark"
"Doctoral","True","Dominica"
"Masters","True","Dominica"
"Junior","True","Dominican Republic"
"Senior","True","Dominican Republic"
"Doctoral","True","Ecuador"
"Doctoral","True","Ecuador"
"Doctoral","True","Ecuador"
"Masters","True","Ecuador"
"Doctoral","True","Ecuador"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","Egypt"
"Masters","True","Egypt"
"Doctoral","True","Egypt"
"Doctoral","True","El Salvador"
"Senior","True","Ethiopia"
"5th Year Senior","True","France"
"Doctoral","True","France"
"Doctoral","True","France"
"Doctoral","True","France"
"Doctoral","True","France"
"Masters","True","France"
"Masters","True","France"
"Masters","True","France"
"5th Year Senior","True","France"
"Doctoral","True","France"
"Masters","True","Georgia"
"Doctoral","True","Germany"
"Doctoral","True","Germany"
"Doctoral","True","Germany"
"Doctoral","True","Germany"
"Masters","True","Germany"
"Junior","True","Germany"
"Doctoral","True","Germany"
"Doctoral","True","Germany"
"Masters","True","Germany"
"Senior","True","Germany"
"Senior","True","Germany"
"Senior","True","Germany"
"Senior","True","Germany"
"Masters","True","Ghana"
"Masters","True","Ghana"
"Masters","True","Ghana"
"Masters","True","Ghana"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Masters","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Doctoral","True","Greece"
"Masters","True","Guatemala"
"Junior","True","Guatemala"
"Masters","True","Guatemala"
"Masters","True","Guinea"
"5th Year Senior","True","Hong Kong"
"5th Year Senior","True","Hong Kong"
"Junior","True","Hong Kong"
"Masters","True","Hong Kong"
"5th Year Senior","True","Hong Kong"
"5th Year Senior","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Junior","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Masters","True","Hong Kong"
"Doctoral","True","Hungary"
"Doctoral","True","Hungary"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"5th Year Senior","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
"Doctoral","True","India"
